default_probability,risk_band,credit_score,actual_default,gender
0.1658072573672,Low,758,0,F
0.7341326647100419,High,446,0,M
0.8078540966058048,High,405,1,F
0.178303920604142,Low,751,0,F
0.6005520095282157,Medium,519,0,F
0.4982176079521381,Medium,575,0,F
0.419705128994944,Medium,619,0,F
0.4137310555986749,Medium,622,0,F
0.4812279790196296,Medium,585,0,M
0.3214803874118762,Low,673,0,F
0.3589257633143022,Low,652,0,F
0.8408831634841878,High,387,0,F
0.1586392608438829,Low,762,0,F
0.4867147754645394,Medium,582,0,F
0.0909475532800461,Low,799,0,F
0.4770823167897779,Medium,587,0,F
0.5535652560002501,Medium,545,1,M
0.4052663516348132,Medium,627,0,F
0.0913965118697814,Low,799,0,F
0.3627411678739032,Low,650,0,F
0.5719489425437089,Medium,535,0,F
0.0785440037650197,Low,806,0,F
0.4203847141356438,Medium,618,0,M
0.2666392861437971,Low,703,0,M
0.3114118758985225,Low,678,0,F
0.771474277013894,High,425,0,F
0.3712830022003162,Low,645,0,F
0.3984773786890076,Medium,630,0,M
0.6861570506370165,High,472,0,F
0.0892101263184498,Low,800,0,F
0.2695413525868597,Low,701,0,F
0.5465555885641302,Medium,549,0,M
0.6363806061100012,Medium,499,0,F
0.1324174912338462,Low,777,0,M
0.1651725332237121,Low,759,0,F
0.5294408265033793,Medium,558,0,M
0.2604664153981318,Low,706,0,F
0.1519261901080418,Low,766,0,F
0.3011370854718317,Low,684,0,F
0.5102789647667159,Medium,569,0,F
0.1833468692690447,Low,749,0,F
0.2046627326426638,Low,737,0,M
0.7886298472932989,High,416,0,F
0.3927251967825755,Medium,634,0,M
0.1955091659936174,Low,742,0,F
0.4289574268459023,Medium,614,0,M
0.1585601117164409,Low,762,0,M
0.1494876573970616,Low,767,0,F
0.223198169658342,Low,727,0,F
0.6950847756085785,High,467,0,M
0.3784334819792457,Low,641,0,F
0.2467815666161558,Low,714,0,F
0.6624322019385612,High,485,0,F
0.1114218814531665,Low,788,0,M
0.1476696600431556,Low,768,0,F
0.2638492570747519,Low,704,0,F
0.1120120729825273,Low,788,0,F
0.4569522245417622,Medium,598,0,F
0.2604214668294501,Low,706,0,M
0.3848194159716748,Medium,638,0,F
0.1501739179786038,Low,767,0,F
0.172117735918669,Low,755,0,F
0.3033630228923844,Low,683,0,M
0.4195832634454973,Medium,619,0,M
0.5979360861353492,Medium,521,0,M
0.3316584128072759,Low,667,0,M
0.4364889745569809,Medium,609,0,F
0.235103454405625,Low,720,0,F
0.1437944707977854,Low,770,0,F
0.2582900201708983,Low,707,0,F
0.5474887752116759,Medium,548,0,F
0.2741966462238178,Low,699,0,F
0.3667487193660104,Low,648,0,M
0.453632874405436,Medium,600,0,F
0.3692246558190649,Low,646,0,F
0.164145343854582,Low,759,0,F
0.3061178214233396,Low,681,0,F
0.8998269462247459,High,355,0,F
0.6034822205609556,Medium,518,0,F
0.75152312651697,High,436,0,F
0.6679390340547883,High,482,1,F
0.476474917461882,Medium,587,0,F
0.2368233710019755,Low,719,0,F
0.4836743724816135,Medium,583,0,M
0.2198168618206988,Low,729,0,F
0.5768139825529978,Medium,532,0,M
0.2830480113437008,Low,694,0,M
0.4691913243798797,Medium,591,0,F
0.4651829141048741,Medium,594,0,M
0.8171723304124244,High,400,0,M
0.5802122165335692,Medium,530,0,F
0.3184204256899061,Low,674,0,F
0.3473324714232847,Low,658,0,F
0.2228182579394613,Low,727,0,F
0.2489977972311767,Low,713,0,M
0.2617340319090492,Low,706,0,M
0.2213447592881772,Low,728,0,F
0.2064397821228156,Low,736,0,F
0.1344733742233824,Low,776,0,F
0.2694404741152665,Low,701,0,F
0.5256669852261783,Medium,560,0,M
0.3478272991338998,Low,658,0,F
0.2028311934014412,Low,738,0,M
0.7181318344768729,High,455,0,M
0.42389945610069,Medium,616,0,M
0.7233980023690335,High,452,0,M
0.5110869048379385,Medium,568,0,F
0.3127500498807773,Low,677,0,F
0.125537105039599,Low,780,0,F
0.4639554547713308,Medium,594,0,F
0.2324060557845323,Low,722,0,F
0.702595917978107,High,463,0,M
0.2245167050408797,Low,726,0,F
0.5817101640825978,Medium,530,0,M
0.3552354977018943,Low,654,0,F
0.3431887532250564,Low,661,0,F
0.3839838881789451,Medium,638,0,F
0.7969882369295999,High,411,1,F
0.4643303120894017,Medium,594,0,F
0.1797516351459285,Low,751,0,F
0.5519466674179978,Medium,546,0,F
0.3035494710555108,Low,683,0,M
0.2395103203308305,Low,718,0,F
0.2077335775499376,Low,735,0,F
0.5440124511613265,Medium,550,0,F
0.3728991422641965,Low,644,0,M
0.8818181132431665,High,365,0,F
0.1062551502790565,Low,791,0,F
0.2740972821583422,Low,699,0,F
0.5211420018248295,Medium,563,0,F
0.52390499536414,Medium,561,0,F
0.5210365433676526,Medium,563,0,M
0.3332094135978665,Low,666,0,F
0.3616343682649613,Low,651,0,F
0.1549030598482734,Low,764,0,F
0.1501280724084001,Low,767,0,F
0.7642955079979462,High,429,0,M
0.2042961565478751,Low,737,0,F
0.5482097582827696,Medium,548,0,F
0.3487591704671571,Low,658,0,F
0.4848716350953987,Medium,583,0,F
0.441026314723958,Medium,607,0,F
0.5230422325412962,Medium,562,0,M
0.3090308347340942,Low,680,0,F
0.2574532366716369,Low,708,0,M
0.167882724481134,Low,757,0,F
0.1821171737828697,Low,749,0,F
0.4437170475745439,Medium,605,0,M
0.2768326844817773,Low,697,0,F
0.471169128016851,Medium,590,0,F
0.4957075338107058,Medium,577,1,M
0.2078635653555434,Low,735,0,M
0.1413420338707421,Low,772,0,M
0.377262757586957,Low,642,0,F
0.6611438602546141,High,486,0,F
0.3905583809620507,Medium,635,0,F
0.3255648533545817,Low,670,0,M
0.6199976315797835,Medium,509,0,F
0.8466161045849733,High,384,0,M
0.0986169229326949,Low,795,0,M
0.330713820182989,Low,668,0,F
0.7321813919947107,High,447,1,F
0.4360633672181786,Medium,610,0,M
0.503485795814904,Medium,573,0,M
0.1320303758029223,Low,777,0,M
0.3827206566118809,Medium,639,0,F
0.490342945352877,Medium,580,0,M
0.4557727103465561,Medium,599,0,F
0.3774731440232997,Low,642,0,F
0.3087951836485202,Low,680,0,M
0.6416575721179002,High,497,0,M
0.8545538587275907,High,379,0,F
0.6570267663480452,High,488,0,M
0.3813518264581454,Low,640,0,M
0.0976756689192281,Low,796,0,F
0.5028943791578088,Medium,573,0,F
0.1612534172582958,Low,761,0,M
0.4208606497652152,Medium,618,0,M
0.8572509441658804,High,378,0,M
0.7411786748563196,High,442,1,F
0.3236500749423944,Low,671,0,M
0.3642377287948458,Low,649,0,F
0.2994694200446303,Low,685,0,F
0.3915546401297695,Medium,634,0,F
0.145696181380475,Low,769,0,F
0.1843464202510606,Low,748,0,F
0.3196461354818058,Low,674,0,F
0.3559321126508427,Low,654,0,F
0.2200435826113367,Low,728,0,M
0.5446178856117134,Medium,550,0,M
0.7776829921572945,High,422,0,F
0.2918380643711258,Low,689,0,M
0.4572477894263177,Medium,598,0,F
0.5662863671149048,Medium,538,0,F
0.3387215541933981,Low,663,0,F
0.6571344593403864,High,488,0,F
0.1551799216838686,Low,764,0,M
0.4232241993299844,Medium,617,0,F
0.3117153108118654,Low,678,0,F
0.4932681407237382,Medium,578,0,F
0.36182813125096,Low,650,0,F
0.1530325255132316,Low,765,0,M
0.4816042627997334,Medium,585,0,F
0.7037219742999189,High,462,0,F
0.2245927594636714,Low,726,1,F
0.6117076202600892,Medium,513,0,F
0.2385184198089959,Low,718,0,F
0.5468780704674572,Medium,549,0,F
0.579504848643317,Medium,531,0,F
0.4908401608833905,Medium,580,0,F
0.2634218973768084,Low,705,0,F
0.3155408725337338,Low,676,0,F
0.2874452359447379,Low,691,0,M
0.2065204958246381,Low,736,0,F
0.1304877856082427,Low,778,0,M
0.1590845565045196,Low,762,0,F
0.407300631991186,Medium,625,0,M
0.7005294838881166,High,464,0,M
0.2045084723318153,Low,737,0,M
0.1562849374870247,Low,764,0,F
0.268285526932198,Low,702,0,M
0.8225487463291689,High,397,1,M
0.3281853830803051,Low,669,0,F
0.6735231410007452,High,479,0,F
0.6298777983835336,Medium,503,1,F
0.1189950629629774,Low,784,0,M
0.1469787115523789,Low,769,0,F
0.5224942761236592,Medium,562,0,F
0.701585087820962,High,464,0,M
0.5969057830029778,Medium,521,0,F
0.244781072263408,Low,715,0,F
0.4171710299017936,Medium,620,0,F
0.4994787861618772,Medium,575,0,F
0.1080757424897629,Low,790,0,M
0.3164363716436179,Low,675,0,F
0.2617510455468116,Low,706,0,M
0.4396669304215026,Medium,608,0,F
0.2529197034998698,Low,710,0,F
0.6777239565015937,High,477,0,F
0.5328066468046472,Medium,556,0,M
0.5138099308072847,Medium,567,0,M
0.6528389025327483,High,490,0,F
0.2332487461433668,Low,721,0,M
0.2742124352562678,Low,699,1,F
0.1524696728981958,Low,766,0,F
0.4918738703965172,Medium,579,1,F
0.620615135081846,Medium,508,0,M
0.1110830713747897,Low,788,0,M
0.3768996968394989,Low,642,0,F
0.1660156290436334,Low,758,0,M
0.1944774230178345,Low,743,0,M
0.1807501696376231,Low,750,0,F
0.5609484289568282,Medium,541,1,M
0.3951055032926671,Medium,632,0,M
0.8100497458842856,High,404,0,M
0.1351255850385931,Low,775,0,F
0.4407334919698943,Medium,607,0,M
0.2127466810995539,Low,732,0,M
0.3527622177346242,Low,655,0,F
0.5579616236579644,Medium,543,0,M
0.2350462458437798,Low,720,0,M
0.4987282530020064,Medium,575,0,F
0.3907389816620111,Medium,635,0,M
0.2337856446474578,Low,721,0,F
0.4750540691210961,Medium,588,1,F
0.337523572270523,Low,664,0,F
0.1772307637369037,Low,752,0,M
0.6877949752967979,High,471,0,F
0.1253147483224248,Low,781,0,M
0.1502085987534191,Low,767,0,M
0.4800544510663116,Medium,585,0,F
0.2754201716107201,Low,698,0,F
0.1977694986440137,Low,741,0,M
0.3839324007265478,Medium,638,0,F
0.3887235515997135,Medium,636,0,M
0.7805923260175035,High,420,1,M
0.1746572592624946,Low,753,0,M
0.1093291452885364,Low,789,0,F
0.4091065059784338,Medium,624,0,F
0.273085088528504,Low,699,0,F
0.2418470473911081,Low,716,0,F
0.456906201810595,Medium,598,0,F
0.5301839555660578,Medium,558,0,F
0.4206204900413486,Medium,618,0,F
0.2694790125048339,Low,701,0,F
0.1124585306427554,Low,788,0,F
0.4786313519405922,Medium,586,0,F
0.4422326991572493,Medium,606,0,M
0.3556453302970864,Low,654,0,M
0.4899509025759045,Medium,580,0,M
0.7014695459208465,High,464,0,F
0.3192280121055789,Low,674,0,M
0.3926805855811732,Medium,634,0,F
0.1910685263039468,Low,744,0,M
0.6503039097182844,High,492,0,M
0.6311360190523891,Medium,502,0,F
0.2023931174248257,Low,738,0,F
0.6131400144790092,Medium,512,0,F
0.3789004270121474,Low,641,0,M
0.6060342837635159,Medium,516,0,F
0.7258483417907473,High,450,0,F
0.2427062028119703,Low,716,0,F
0.328782859543006,Low,669,0,F
0.6936011125759743,High,468,0,M
0.4227576557307809,Medium,617,0,F
0.4133537188276643,Medium,622,0,F
0.6829374549062259,High,474,1,F
0.2226089312332761,Low,727,0,F
0.3222344047235685,Low,672,0,F
0.5097984096146226,Medium,569,0,F
0.4876783420185933,Medium,581,0,F
0.2969248481922197,Low,686,0,F
0.5242379667457207,Medium,561,0,F
0.449271586762219,Medium,602,0,M
0.470608801860305,Medium,591,0,F
0.5551118757107847,Medium,544,0,M
0.3613496207703254,Low,651,0,F
0.2826149329843686,Low,694,0,F
0.6221197062289787,Medium,507,0,M
0.4304963477053417,Medium,613,0,M
0.7250513886324848,High,451,1,F
0.5123665872575031,Medium,568,0,F
0.52188883938074,Medium,562,0,M
0.6016080601561287,Medium,519,0,F
0.4259228465955831,Medium,615,0,F
0.3745946873768525,Low,643,0,F
0.3197477034208197,Low,674,0,F
0.4601876630604473,Medium,596,0,M
0.1600958079009856,Low,761,0,F
0.2602749739450276,Low,706,0,M
0.2742072082947394,Low,699,1,F
0.1289941389286927,Low,779,0,F
0.5328869201493402,Medium,556,1,F
0.1289968077822639,Low,779,0,M
0.4889909881279484,Medium,581,0,F
0.0984625943440812,Low,795,0,F
0.5055507491479371,Medium,571,0,F
0.8681823751230955,High,372,1,M
0.3483024215598373,Low,658,0,F
0.3505840402408772,Low,657,0,M
0.2905164223569182,Low,690,0,F
0.2878033862474426,Low,691,0,F
0.6525238245103497,High,491,0,F
0.1502742973220927,Low,767,0,F
0.3437805014527088,Low,660,0,M
0.1665710664337382,Low,758,0,M
0.4942255240608315,Medium,578,0,M
0.2907954629072292,Low,690,0,F
0.2858539235219411,Low,692,0,M
0.555463018880859,Medium,544,1,M
0.336886405735905,Low,664,0,M
0.2335487511328405,Low,721,0,M
0.8787141809829444,High,366,0,F
0.4474042317483803,Medium,603,0,F
0.6682125434979441,High,482,0,F
0.2987416137151965,Low,685,0,F
0.7514137453734013,High,436,0,M
0.6472671318103902,High,494,0,M
0.4697725438546135,Medium,591,0,M
0.5315058832621086,Medium,557,1,F
0.5166310966363226,Medium,565,1,F
0.4258956984368059,Medium,615,0,F
0.6438285330498694,High,495,1,M
0.5407740272106585,Medium,552,1,F
0.1225991008015132,Low,782,0,F
0.5498743554409237,Medium,547,0,F
0.6166773332564459,Medium,510,0,F
0.2884530990849915,Low,691,0,F
0.4855547663382465,Medium,582,0,F
0.1371278625229679,Low,774,0,F
0.5953283980529894,Medium,522,0,F
0.0934196047366403,Low,798,0,F
0.2325179343417493,Low,722,0,F
0.3186010736035741,Low,674,0,M
0.4223332418330319,Medium,617,0,F
0.7061217643502857,High,461,0,F
0.7589694262199121,High,432,0,F
0.1721358147476858,Low,755,0,F
0.5343431521786886,Medium,556,0,F
0.3846631215447227,Medium,638,0,F
0.3828146727368182,Medium,639,0,M
0.5784964678772674,Medium,531,0,M
0.3550303146034581,Low,654,0,F
0.8482136002856578,High,383,1,M
0.3983282000727023,Medium,630,0,F
0.0998596460740135,Low,795,0,F
0.4262674180854573,Medium,615,0,M
0.3436449478112224,Low,660,0,F
0.2206512824875927,Low,728,0,M
0.6405483059812087,High,497,0,F
0.3259702652052875,Low,670,0,F
0.4969036736191387,Medium,576,0,M
0.2745499941829257,Low,698,0,F
0.6985320428685439,High,465,0,F
0.3118725753452218,Low,678,0,M
0.6081989878784347,Medium,515,0,M
0.1289114769151101,Low,779,0,M
0.6503152480885983,High,492,0,F
0.620797301303539,Medium,508,0,F
0.6522245495286809,High,491,0,M
0.7205891461808445,High,453,1,M
0.3293150039216953,Low,668,1,F
0.5047451093305697,Medium,572,0,M
0.1412228996365908,Low,772,0,M
0.6405149240771556,High,497,0,F
0.7305019455149758,High,448,1,F
0.3252739476196203,Low,671,0,F
0.0905181333865747,Low,800,0,F
0.4476758015211333,Medium,603,0,F
0.1612074538492129,Low,761,0,F
0.1773370465026944,Low,752,0,F
0.3352110771296985,Low,665,0,M
0.4603964180742845,Medium,596,0,F
0.4375310594897029,Medium,609,0,F
0.2069486731601006,Low,736,0,F
0.3695753440449847,Low,646,0,F
0.1895564100789083,Low,745,0,F
0.5466609262236098,Medium,549,0,F
0.4086317097865693,Medium,625,0,F
0.4322903733633929,Medium,612,0,F
0.3816323397899355,Low,640,0,F
0.215589383620902,Low,731,0,F
0.4263598231952555,Medium,615,0,F
0.1086343155096972,Low,790,0,F
0.4872805661730252,Medium,581,0,M
0.2976706772281996,Low,686,0,F
0.1827073044665288,Low,749,0,F
0.4990507307635601,Medium,575,1,F
0.7690134994680499,High,427,0,F
0.7726301541783336,High,425,0,F
0.5956505706844099,Medium,522,1,F
0.6761045834573997,High,478,0,M
0.6223179259952747,Medium,507,0,F
0.3102977683214304,Low,679,0,M
0.2187183014802671,Low,729,0,F
0.0860054677943078,Low,802,0,M
0.2293202748153965,Low,723,0,M
0.3446425827185249,Low,660,0,M
0.2528818324000577,Low,710,0,F
0.1460544922869147,Low,769,0,F
0.4972155804282924,Medium,576,0,F
0.2877811995855709,Low,691,0,F
0.7146357546519754,High,456,0,F
0.4126012923064861,Medium,623,0,F
0.1605736450840272,Low,761,0,F
0.178563053326736,Low,751,0,F
0.6654767682993831,High,483,0,F
0.3231122164831529,Low,672,0,F
0.406877820887228,Medium,626,0,F
0.5254771891597594,Medium,560,0,M
0.1724245680740624,Low,755,0,F
0.4251397676331458,Medium,616,0,F
0.509049921493053,Medium,570,0,F
0.4611707293686473,Medium,596,1,M
0.2796873510262204,Low,696,0,F
0.152484622781951,Low,766,0,M
0.4664501197065658,Medium,593,0,M
0.1678131559875807,Low,757,0,M
0.4664601064857626,Medium,593,0,F
0.383876710995377,Medium,638,0,F
0.7124072141402175,High,458,0,F
0.2737209333580004,Low,699,0,F
0.4241790629156158,Medium,616,0,F
0.2710206649916508,Low,700,0,F
0.796779792461319,High,411,0,F
0.2287067643062436,Low,724,0,F
0.6142226109234274,Medium,512,0,M
0.4094692193257119,Medium,624,0,M
0.2999723694192658,Low,685,0,M
0.2756162258248233,Low,698,0,M
0.3606518313820848,Low,651,0,F
0.5155749288749932,Medium,566,0,F
0.1269976039472986,Low,780,0,M
0.6134569880178057,Medium,512,1,F
0.054484534740319,Low,820,0,F
0.606182211743118,Medium,516,0,M
0.0995053386405632,Low,795,0,F
0.669503067119315,High,481,0,M
0.2170671816755955,Low,730,0,F
0.4563395130650665,Medium,599,0,M
0.3924918104069871,Medium,634,0,M
0.4737653942686554,Medium,589,0,M
0.3681887215408639,Low,647,0,F
0.5424768114681237,Medium,551,0,M
0.4515149796410745,Medium,601,0,M
0.5736154933017327,Medium,534,0,M
0.1486093671071427,Low,768,0,F
0.1050546145549521,Low,792,0,M
0.6378135321978721,Medium,499,0,F
0.6906257205980314,High,470,1,M
0.3318943120578196,Low,667,0,F
0.1754103894664853,Low,753,0,M
0.5759747585321059,Medium,533,1,F
0.3106363108706006,Low,679,0,F
0.3738437408335187,Low,644,0,F
0.2770216904621705,Low,697,0,M
0.1714070220458181,Low,755,0,M
0.39020947104826,Medium,635,0,F
0.2270682806189612,Low,725,0,M
0.5230141588034096,Medium,562,0,F
0.2246937151905461,Low,726,0,F
0.3871111507053529,Medium,637,0,M
0.2234533529077908,Low,727,0,F
0.4138741713366515,Medium,622,0,F
0.4159487064934885,Medium,621,0,F
0.5518710743344961,Medium,546,0,F
0.539276325300332,Medium,553,0,F
0.303050294880671,Low,683,0,M
0.8561528773403375,High,379,1,M
0.2408200292766038,Low,717,0,F
0.5531574262096891,Medium,545,0,F
0.2495575982696785,Low,712,0,M
0.2053200135525287,Low,737,0,F
0.3602495523529151,Low,651,0,F
0.7469525604689966,High,439,0,F
0.2734407997438616,Low,699,0,F
0.1921077938393482,Low,744,1,F
0.3305349524041907,Low,668,0,F
0.2122738868305436,Low,733,0,F
0.7001069497821963,High,464,0,F
0.1435785243709055,Low,771,0,F
0.2368295204002851,Low,719,0,F
0.5855177761940581,Medium,527,0,F
0.4089882444696165,Medium,625,0,M
0.8622870068519213,High,375,0,F
0.5049861072279852,Medium,572,1,F
0.1589692186739443,Low,762,0,F
0.2204828592471923,Low,728,0,F
0.2194759483374342,Low,729,0,M
0.3264495325592251,Low,670,0,F
0.3937411760283427,Medium,633,0,F
0.7840955518473395,High,418,1,M
0.2303450043843802,Low,723,0,M
0.1678788823176702,Low,757,0,F
0.5970749524499832,Medium,521,0,F
0.1087096267152614,Low,790,0,F
0.6885097886200321,High,471,0,F
0.458083752622544,Medium,598,0,M
0.2303946621528325,Low,723,0,F
0.2825757255150708,Low,694,0,M
0.6658419758988583,High,483,1,F
0.2519806655875065,Low,711,0,F
0.2153172788443121,Low,731,0,F
0.6621362238041002,High,485,0,M
0.2230322043684593,Low,727,0,M
0.8429138040984915,High,386,1,F
0.1899347204941256,Low,745,0,M
0.4373427156904078,Medium,609,0,M
0.5871887860012698,Medium,527,0,F
0.2455757462490403,Low,714,0,F
0.1714481708470905,Low,755,0,F
0.3983060637268939,Medium,630,0,M
0.1090922006576578,Low,789,0,M
0.1627316824925424,Low,760,0,F
0.533634764331561,Medium,556,0,F
0.3012831663571915,Low,684,0,F
0.3674856178825228,Low,647,1,F
0.1016559233318132,Low,794,0,F
0.2098908287114101,Low,734,0,M
0.3913916300944491,Medium,634,0,F
0.1480155306525662,Low,768,0,M
0.5658719989318372,Medium,538,0,F
0.2138281945622185,Low,732,0,F
0.8703721212009679,High,371,1,F
0.7860234836144524,High,417,0,F
0.220988267523589,Low,728,0,M
0.400382778736033,Medium,629,0,F
0.7071192207079573,High,461,0,M
0.4278403251980301,Medium,614,0,F
0.2388540682607117,Low,718,0,M
0.8880486220367719,High,361,0,M
0.4337439991390382,Medium,611,0,F
0.4400614804810441,Medium,607,0,M
0.3910843790699866,Medium,634,0,M
0.5949843829222322,Medium,522,1,F
0.3991034638462917,Medium,630,0,M
0.414220600220736,Medium,622,1,F
0.2163820760318177,Low,730,0,F
0.2589546712540385,Low,707,0,F
0.5887962323724185,Medium,526,0,F
0.6912104534501845,High,469,0,M
0.2493302730742549,Low,712,1,F
0.2467427275031363,Low,714,0,F
0.2058836570555674,Low,736,0,M
0.5489236594318058,Medium,548,0,F
0.3923453988038689,Medium,634,0,M
0.7281193393729647,High,449,0,F
0.6552638155291529,High,489,1,M
0.6913060009195123,High,469,0,F
0.9068522671820138,High,351,1,F
0.2015100656226918,Low,739,0,F
0.6502885662641107,High,492,0,M
0.3811419646129533,Low,640,0,F
0.4982103651618443,Medium,575,0,F
0.2077169459873227,Low,735,0,F
0.5520519891705605,Medium,546,0,M
0.4331559304505125,Medium,611,0,F
0.1428426341562453,Low,771,0,M
0.0774737044381157,Low,807,0,F
0.1481741158668784,Low,768,0,M
0.1916542487576695,Low,744,0,F
0.2680783841791341,Low,702,0,F
0.5156765256462542,Medium,566,0,M
0.5470106264531808,Medium,549,0,F
0.1006993200294857,Low,794,0,F
0.5978163098332964,Medium,521,0,F
0.683824802478676,High,473,0,F
0.4771020418428881,Medium,587,1,F
0.5187754891478233,Medium,564,0,F
0.5471709128678448,Medium,549,0,F
0.3765667236214005,Low,642,0,F
0.4518213456354596,Medium,601,0,F
0.1852055538791054,Low,748,0,F
0.1992433312119211,Low,740,0,F
0.1727378650889906,Low,754,0,F
0.2265447519991997,Low,725,0,M
0.5208166586767039,Medium,563,0,M
0.4702029357469207,Medium,591,0,F
0.3692560070222001,Low,646,0,M
0.3297124234124997,Low,668,0,F
0.4511688354547142,Medium,601,0,F
0.37208711345138,Low,645,0,M
0.2315113714710772,Low,722,0,F
0.2965829291217936,Low,686,0,M
0.2295208871912357,Low,723,0,F
0.4202490727568421,Medium,618,0,M
0.2507492535792253,Low,712,0,F
0.092984137518858,Low,798,0,F
0.5360605571283985,Medium,555,0,F
0.2922952967664889,Low,689,0,F
0.1861708085904315,Low,747,0,F
0.2201505486505765,Low,728,0,F
0.478249871653154,Medium,586,0,M
0.2688804410317648,Low,702,0,F
0.7078176507950629,High,460,0,M
0.5780254520221751,Medium,532,0,F
0.5994573355710853,Medium,520,0,F
0.7892514988434387,High,415,0,M
0.4938898355576961,Medium,578,0,F
0.2523617041610793,Low,711,0,F
0.7449494048661122,High,440,0,M
0.0612164272496334,Low,816,0,F
0.1276356224968586,Low,779,0,F
0.317348736221937,Low,675,0,F
0.1686769236372666,Low,757,0,M
0.3206560706845285,Low,673,0,M
0.075696739846522,Low,808,0,F
0.5188244348382713,Medium,564,0,F
0.3834382528118151,Medium,639,0,M
0.2463361571238761,Low,714,0,F
0.1186891404812721,Low,784,0,M
0.5739907447230927,Medium,534,0,F
0.4157852928901708,Medium,621,0,F
0.1889523241372603,Low,746,0,F
0.4367289358579307,Medium,609,0,F
0.2816871421725099,Low,695,1,M
0.1924124046255085,Low,744,0,F
0.4220124907144061,Medium,617,0,F
0.7197615581373967,High,454,1,F
0.4833453874571586,Medium,584,0,F
0.2837329010980712,Low,693,0,F
0.0819086140313317,Low,804,0,F
0.7978304454103409,High,411,0,F
0.3259559304030131,Low,670,0,F
0.4482225372341998,Medium,603,0,M
0.121477075820455,Low,783,0,F
0.8580761967234672,High,378,0,F
0.3623901658574585,Low,650,0,F
0.2493705268890372,Low,712,0,F
0.4433163699864244,Medium,606,0,M
0.4213223564985753,Medium,618,0,M
0.8016942705524843,High,409,0,F
0.3732682700012615,Low,644,0,F
0.7801047791724072,High,420,0,M
0.503938913479187,Medium,572,0,F
0.2347875550277751,Low,720,0,F
0.5127943547108958,Medium,567,0,F
0.1206297724773797,Low,783,0,F
0.0423726458025579,Low,826,0,F
0.2289434010963666,Low,724,0,M
0.4945259035382857,Medium,578,0,F
0.3382795997338548,Low,663,0,M
0.3264491027496486,Low,670,0,M
0.1550725954542627,Low,764,0,F
0.0996586695552164,Low,795,0,F
0.7253142942348073,High,451,0,F
0.224094395064593,Low,726,0,M
0.1221496427686884,Low,782,0,M
0.4876966361656442,Medium,581,0,F
0.1147130856709051,Low,786,0,M
0.6538731072336147,High,490,0,F
0.377818735490678,Low,642,0,M
0.197058513378051,Low,741,0,F
0.3331725177150351,Low,666,1,F
0.3772642800688955,Low,642,0,F
0.4170933412007909,Medium,620,0,M
0.7869593078303364,High,417,0,F
0.0990653933196602,Low,795,0,M
0.4904444300419763,Medium,580,0,F
0.3744524785696113,Low,644,0,F
0.6924653546329478,High,469,1,M
0.5057439491739559,Medium,571,0,F
0.8652323624977261,High,374,1,F
0.8390777571613514,High,388,0,M
0.2915826257529595,Low,689,0,F
0.5362818060717085,Medium,555,0,F
0.4520527056404487,Medium,601,0,M
0.3487745239805291,Low,658,0,F
0.2299088556887257,Low,723,0,M
0.4819512258212071,Medium,584,0,M
0.3654460452435876,Low,649,0,M
0.35942991483914,Low,652,0,F
0.4178185568454288,Medium,620,0,F
0.3861784828610604,Medium,637,0,F
0.4218111741980743,Medium,618,0,F
0.4135578936880043,Medium,622,0,F
0.2867540129493837,Low,692,0,F
0.2193801984830415,Low,729,0,M
0.5609245967541862,Medium,541,0,F
0.2344597200657962,Low,721,0,F
0.3929557094910558,Medium,633,0,M
0.3995539885520479,Medium,630,0,F
0.3752826991221209,Low,643,0,M
0.8262818429924591,High,395,1,F
0.3103334498192407,Low,679,0,M
0.4859316838318451,Medium,582,1,F
0.3393412047070119,Low,663,0,F
0.5075582400137698,Medium,570,0,M
0.3633550168860127,Low,650,0,F
0.3926822740978085,Medium,634,0,F
0.4373889666363531,Medium,609,0,M
0.1940271566107868,Low,743,0,M
0.4468098458768979,Medium,604,0,M
0.3294316018762791,Low,668,0,M
0.4700993490109322,Medium,591,0,F
0.1492468737262332,Low,767,0,F
0.4578156547295928,Medium,598,0,F
0.4905351793683544,Medium,580,0,M
0.331552021955122,Low,667,0,F
0.1280367217872535,Low,779,0,F
0.6660597122373412,High,483,0,F
0.5581911262809779,Medium,542,0,M
0.4355268927418975,Medium,610,0,M
0.7743067571879603,High,424,0,F
0.2321463109504294,Low,722,0,M
0.2274553293202837,Low,724,0,F
0.5268015816022571,Medium,560,0,M
0.3757923053006606,Low,643,0,F
0.7250785779287537,High,451,1,F
0.6838174246407404,High,473,0,M
0.5284807281435395,Medium,559,1,F
0.6800807854389015,High,475,0,M
0.2681135409984229,Low,702,0,F
0.2217016150162974,Low,728,0,M
0.4717109230963296,Medium,590,0,F
0.1931327537765234,Low,743,0,F
0.6961510833817294,High,467,0,F
0.3880275334172523,Medium,636,0,F
0.1160434833424464,Low,786,0,F
0.79035264838517,High,415,1,F
0.3490974107007468,Low,657,0,F
0.454755914742771,Medium,599,0,F
0.2731887747125045,Low,699,0,F
0.7173923722548521,High,455,1,F
0.5621964681840167,Medium,540,0,F
0.2282046175612545,Low,724,0,F
0.3596760222299824,Low,652,0,F
0.4529685492249151,Medium,600,0,M
0.2681150585321286,Low,702,0,F
0.7325504294263315,High,447,0,M
0.1074320972825579,Low,790,0,F
