default_probability,risk_band,credit_score,actual_default
0.23594747221160953,Low,720,0
0.8809247922178882,High,365,1
0.3805653708736326,Low,640,0
0.16491789286848949,Low,759,0
0.6937933787404773,High,468,0
0.24250052854530704,Low,716,0
0.23431915134539355,Low,721,0
0.3159100586256549,Low,676,0
0.5562060110543853,Medium,544,0
0.08925055560246627,Low,800,0
0.7044248970910846,High,462,0
0.24911675462474467,Low,712,0
0.3360903039191277,Low,665,0
0.5141970972978811,Medium,567,0
0.3728732639118181,Low,644,1
0.22655145345658242,Low,725,0
0.17716593830502905,Low,752,0
0.4093366994076658,Medium,624,0
0.08170334225252898,Low,805,0
0.8033668064952872,High,408,0
0.27820244199410915,Low,696,0
0.11967459358198614,Low,784,0
0.2270061436069309,Low,725,0
0.10947994049677354,Low,789,0
0.6176879247943808,Medium,510,0
0.47947440391603147,Medium,586,0
0.07083203646150953,Low,811,0
0.53669429309602,Medium,554,0
0.5639274124085301,Medium,539,0
0.4549705002996227,Medium,599,0
0.5853142575958383,Medium,528,0
0.1966469751308156,Low,741,0
0.4926774664940076,Medium,579,0
0.7365410201559165,High,444,0
0.7736104625716375,High,424,0
0.25264548509990936,Low,711,0
0.057516068616801044,Low,818,0
0.15203899376497113,Low,766,0
0.24875183632502795,Low,713,0
0.48197395259010295,Medium,584,0
0.3163206231920739,Low,676,0
0.5210891465105131,Medium,563,0
0.21069157609932354,Low,734,0
0.25477917199899336,Low,709,0
0.30938150802618786,Low,679,0
0.2549155748367679,Low,709,0
0.618805039745151,Medium,509,0
0.1538723514304396,Low,765,0
0.2731538735271062,Low,699,0
0.8029506127468289,High,408,0
0.2724662141205135,Low,700,1
0.1964363945441302,Low,741,0
0.4296215960434119,Medium,613,0
0.3649640006828062,Low,649,0
0.31237371633573363,Low,678,0
0.27977415697846164,Low,696,0
0.7158944145908005,High,456,0
0.20967381726239817,Low,734,0
0.3293986361903305,Low,668,0
0.12652802053385118,Low,780,0
0.5619539547996247,Medium,540,0
0.23514177834027983,Low,720,0
0.7865619259140103,High,417,0
0.4990975819396943,Medium,575,0
0.4092180485127164,Medium,624,0
0.2539682147744899,Low,710,0
0.4068457660467931,Medium,626,0
0.4141295058663276,Medium,622,0
0.46785803387093444,Medium,592,0
0.21063447786449666,Low,734,0
0.15720015795093153,Low,763,0
0.4698518168474142,Medium,591,0
0.47870880711559366,Medium,586,0
0.36565776695567587,Low,648,0
0.31589372376737956,Low,676,0
0.6501943668900532,High,492,0
0.3798520795581024,Low,641,0
0.4484149420374785,Medium,603,0
0.8258927188488187,High,395,0
0.25946123146715905,Low,707,0
0.15269472971161027,Low,766,0
0.36724183608330696,Low,648,0
0.14596601226907982,Low,769,0
0.3144865629065265,Low,677,0
0.4464336762853029,Medium,604,0
0.20371100899286287,Low,737,0
0.3307058391309827,Low,668,0
0.6087157151915726,Medium,515,0
0.45929688054871476,Medium,597,0
0.23778705594071547,Low,719,0
0.36297179911390337,Low,650,0
0.4515155665159384,Medium,601,0
0.5828485908694971,Medium,529,0
0.14892603747238373,Low,768,0
0.4334115850138462,Medium,611,0
0.48091159016826607,Medium,585,0
0.38167653356741876,Low,640,0
0.47058352518390495,Medium,591,0
0.6489312796678731,High,493,0
0.2625969853985265,Low,705,0
0.8063021646377723,High,406,0
0.06713962439107418,Low,813,0
0.2527728878596695,Low,710,0
0.12422538730011584,Low,781,0
0.6576087859973717,High,488,0
0.11602402476991533,Low,786,1
0.7004873109100421,High,464,0
0.16997259003069098,Low,756,0
0.7249038921475073,High,451,0
0.3847931463973072,Medium,638,0
0.48206088388963225,Medium,584,0
0.27605008470665526,Low,698,0
0.33027613667319733,Low,668,1
0.47673475203215754,Medium,587,0
0.5303237439345616,Medium,558,0
0.33519616571798944,Low,665,0
0.5493655324701457,Medium,547,0
0.4990778709474688,Medium,575,1
0.3065818322290259,Low,681,0
0.48397017004190884,Medium,583,0
0.23864724869674378,Low,718,0
0.20373761957180825,Low,737,0
0.7037763427095143,High,462,0
0.2250451378164055,Low,726,0
0.22934635978234735,Low,723,0
0.3174714770039953,Low,675,0
0.14746948621271028,Low,768,0
0.10612606436706068,Low,791,0
0.3843821593623729,Medium,638,0
0.2537619763556502,Low,710,0
0.5599876336273115,Medium,542,0
0.482955269270989,Medium,584,0
0.8109174832819593,High,403,0
0.707525862142427,High,460,0
0.5551119013012761,Medium,544,0
0.5312596723816396,Medium,557,0
0.694081406674566,High,468,0
0.19149150117628208,Low,744,0
0.3773290104437935,Low,642,0
0.06561115457573717,Low,813,0
0.3419599390625039,Low,661,0
0.5041232055620352,Medium,572,0
0.4289343550104693,Medium,614,0
0.6560508260329164,High,489,0
0.3130178127921263,Low,677,0
0.17043269650359427,Low,756,0
0.08140606647926162,Low,805,0
0.23013354054990004,Low,723,0
0.38233590582467725,Low,639,0
0.3564186396355063,Low,653,0
0.5267437514743609,Medium,560,0
0.679131773481364,High,476,0
0.22056095774596973,Low,728,0
0.7473271235529181,High,438,0
0.19824937147938101,Low,740,0
0.5881423489298759,Medium,526,1
0.6769797407856301,High,477,0
0.30110807113430726,Low,684,0
0.1233286440611436,Low,782,0
0.5880239391300561,Medium,526,0
0.5796507147783285,Medium,531,0
0.40417826487820824,Medium,627,0
0.20800421240346673,Low,735,0
0.49087186825608087,Medium,580,0
0.40699319229238495,Medium,626,0
0.17249523121566998,Low,755,0
0.3816437535503937,Low,640,0
0.3293615247889084,Low,668,0
0.45307579186847186,Medium,600,0
0.4832431852277681,Medium,584,0
0.2780670781239562,Low,697,0
0.3088475089431948,Low,680,0
0.40314340209676186,Medium,628,0
0.3044516848434374,Low,682,0
0.2981612757457343,Low,686,0
0.3795217705908706,Low,641,1
0.4912634275008605,Medium,579,0
0.34323236344819313,Low,661,0
0.8559058192158683,High,379,0
0.6531205466746082,High,490,0
0.5279231987627913,Medium,559,0
0.457756827973454,Medium,598,0
0.3290619344236046,Low,669,0
0.35340624898748774,Low,655,0
0.36328410418361295,Low,650,0
0.32695299133333877,Low,670,0
0.7527464723255186,High,435,0
0.2025668219785496,Low,738,0
0.6187357039361701,Medium,509,0
0.317293975158585,Low,675,0
0.4445752855873346,Medium,605,0
0.4346667503754797,Medium,610,0
0.20330101923148214,Low,738,0
0.30839253006166223,Low,680,0
0.3262088164503004,Low,670,0
0.20909551768207396,Low,734,0
0.18118975594130204,Low,750,0
0.15943379593975623,Low,762,0
0.5296682395014122,Medium,558,0
0.4311043155020656,Medium,612,0
0.18645527812544496,Low,747,0
0.10733474686056632,Low,790,0
0.8640980190611852,High,374,0
0.5901613034188384,Medium,525,0
0.08355762713843327,Low,804,0
0.2851489936512095,Low,693,0
0.2600841322197141,Low,706,0
0.37739911750458427,Low,642,0
0.37449138474170934,Low,644,0
0.5760767877861798,Medium,533,0
0.21057930066386168,Low,734,0
0.5629962686752445,Medium,540,0
0.3391294274752878,Low,663,0
0.2818268510122103,Low,694,0
0.47820520114394255,Medium,586,0
0.18550383505115633,Low,747,0
0.12453097548257193,Low,781,0
0.37219942518825383,Low,645,0
0.6905948378469073,High,470,0
0.6474550551826757,High,493,0
0.0779954137996035,Low,807,0
0.5363924577152648,Medium,554,0
0.3874799291478374,Medium,636,0
0.40635175138522306,Medium,626,0
0.4099163354178231,Medium,624,0
0.2177182478119107,Low,730,0
0.18999024329278863,Low,745,0
0.27573656290994397,Low,698,0
0.8590847796068506,High,377,1
0.47998695002052755,Medium,586,1
0.53044237726258,Medium,558,0
0.6371903406190972,Medium,499,0
0.5294936659340103,Medium,558,0
0.4926483823133709,Medium,579,0
0.5234408308273031,Medium,562,1
0.2573481597913332,Low,708,0
0.21957930366404985,Low,729,0
0.16950833588135322,Low,756,0
0.23565398880298805,Low,720,0
0.6617282595966754,High,486,1
0.6308074158751449,Medium,503,0
0.7269504237317859,High,450,1
0.43968982742693924,Medium,608,0
0.198525705155249,Low,740,0
0.18495330377458968,Low,748,0
0.1511504714654976,Low,766,0
0.4723554802105056,Medium,590,1
0.3949532132986599,Medium,632,0
0.5593262052858549,Medium,542,0
0.36081364894720597,Low,651,0
0.2438511160018624,Low,715,0
0.37394115062402955,Low,644,0
0.021130032559463437,Low,838,0
0.22811377594115403,Low,724,0
0.20975661276487306,Low,734,0
0.1553442723823201,Low,764,0
0.18139702043629105,Low,750,0
0.2476483385729232,Low,713,0
0.8694558707653951,High,371,0
0.7907527480045465,High,415,0
0.2909634227767135,Low,689,0
0.42215684022470545,Medium,617,0
0.4084552221559769,Medium,625,0
0.14842403968804918,Low,768,0
0.25304805092287247,Low,710,0
0.43547040301006357,Medium,610,0
0.6341740837898642,Medium,501,0
0.5118741080018296,Medium,568,0
0.7430477561800115,High,441,0
0.4501314546979317,Medium,602,0
0.18251056620990277,Low,749,0
0.5317686127406114,Medium,557,0
0.15950222943878722,Low,762,0
0.3040426400147474,Low,682,0
0.5667643571100983,Medium,538,1
0.7394551576988792,High,443,1
0.5359298206696503,Medium,555,0
0.06190134402478971,Low,815,0
0.32999228995631374,Low,668,0
0.13124663341496742,Low,777,0
0.363321819288052,Low,650,0
0.21465440449110504,Low,731,0
0.5360849372896621,Medium,555,1
0.2994739529707985,Low,685,0
0.1952754053052944,Low,742,0
0.2866749399471062,Low,692,0
0.27846260141338663,Low,696,0
0.48538080203688744,Medium,583,0
0.3166890202195125,Low,675,0
0.4674026202029403,Medium,592,0
0.3116698784078983,Low,678,0
0.43855583300528206,Medium,608,0
0.4455785738201733,Medium,604,0
0.32076656083061683,Low,673,0
0.2694448317920744,Low,701,0
0.23692840089183945,Low,719,0
0.07688342876980586,Low,807,0
0.39864685429849545,Medium,630,0
0.7953891357894395,High,412,0
0.3999967942045165,Medium,630,0
0.30732844747670485,Low,680,0
0.688533805903888,High,471,1
0.20285237421045374,Low,738,0
0.3118083798996603,Low,678,0
0.20126298656673094,Low,739,0
0.19753211116277195,Low,741,0
0.6719010194490698,High,480,0
0.2759791642551439,Low,698,0
0.17393318830340412,Low,754,0
0.343667894271511,Low,660,0
0.5246314933736705,Medium,561,0
0.4432811917782353,Medium,606,0
0.21496454804945814,Low,731,0
0.1085686346676283,Low,790,0
0.24011825640326945,Low,717,0
0.4503533046338985,Medium,602,0
0.3006540623389059,Low,684,0
0.14199636784823902,Low,771,0
0.20798251204205562,Low,735,0
0.23115976203901495,Low,722,0
0.8861142839203974,High,362,0
0.25157370902088527,Low,711,0
0.2647721439840283,Low,704,0
0.15401575266047282,Low,765,0
0.20011326375946942,Low,739,0
0.43778422488419283,Medium,609,0
0.28016677257747585,Low,695,0
0.07579141373679837,Low,808,0
0.18892084353522415,Low,746,0
0.4288727858908378,Medium,614,0
0.17517426079734535,Low,753,0
0.49847552008502044,Medium,575,0
0.31112932104865787,Low,678,1
0.22264843613960503,Low,727,0
0.5047610367062809,Medium,572,0
0.18154491044795548,Low,750,0
0.3404042634294105,Low,662,0
0.8056676689509967,High,406,1
0.40940980426630336,Medium,624,0
0.372353609180284,Low,645,0
0.42746294042234734,Medium,614,0
0.18399645601851589,Low,748,0
0.31467211589652877,Low,676,0
0.5040612787231722,Medium,572,0
0.7756588392245886,High,423,0
0.34473919461019664,Low,660,0
0.7345134729924853,High,446,1
0.23561005734653998,Low,720,0
0.41471702167667407,Medium,621,0
0.16243439929994072,Low,760,0
0.5942930681352268,Medium,523,0
0.48517088363755784,Medium,583,0
0.6154095669038376,Medium,511,0
0.18764228412797354,Low,746,0
0.45739258383481357,Medium,598,0
0.5117237323700868,Medium,568,0
0.3690458164989243,Low,647,0
0.5615953145798704,Medium,541,0
0.17005031187664893,Low,756,0
0.3827384239567767,Medium,639,0
0.14554906925717023,Low,769,0
0.43227548717341274,Medium,612,0
0.4080534519081722,Medium,625,0
0.35170169763832726,Low,656,0
0.4297532135642105,Medium,613,0
0.3535230819389363,Low,655,0
0.4055075940564082,Medium,626,0
0.15143708764586863,Low,766,0
0.43871248748258207,Medium,608,0
0.7440146129798849,High,440,1
0.47936528514228327,Medium,586,0
0.3622823658718446,Low,650,0
0.7190642190633529,High,454,0
0.32566792638556136,Low,670,0
0.36041733526206415,Low,651,0
0.46331732357657174,Medium,595,0
0.5660117491921448,Medium,538,0
0.3734388040525825,Low,644,0
0.21435574485557257,Low,732,0
0.6104545733970067,Medium,514,0
0.19883305946954996,Low,740,0
0.42076052297263394,Medium,618,0
0.731431679487888,High,447,0
0.32377199132061196,Low,671,0
0.2263981166013101,Low,725,0
0.33288772464387417,Low,666,0
0.25036758277687265,Low,712,0
0.5620255695537788,Medium,540,0
0.3443333999701516,Low,660,0
0.2662265516421537,Low,703,0
0.7075335530453598,High,460,0
0.2757007847093648,Low,698,0
0.09332922312232217,Low,798,0
0.1870572222602084,Low,747,0
0.8120364112925579,High,403,0
0.69383389258434,High,468,0
0.23493264247520906,Low,720,0
0.43075718461237344,Medium,613,0
0.5159649750065457,Medium,566,0
0.2478011762559485,Low,713,0
0.1331665015711725,Low,776,0
0.1384614764605359,Low,773,0
0.548467145607655,Medium,548,0
0.2819143401842979,Low,694,0
0.6447714398648592,High,495,0
0.21236927548648143,Low,733,0
0.1043245465588386,Low,792,0
0.4939020685688436,Medium,578,1
0.2538423932677783,Low,710,0
0.4206501793676411,Medium,618,1
0.33351036615035,Low,666,0
0.845849573820009,High,384,0
0.100436172635254,Low,794,0
0.72856074586515,High,449,0
0.8501313600262356,High,382,0
0.364320030854892,Low,649,0
0.6195348622001148,Medium,509,0
0.5169327291104192,Medium,565,0
0.1295165893918918,Low,778,0
0.5371410492256865,Medium,554,0
0.37521756434981085,Low,643,0
0.2613447569960157,Low,706,0
0.13497641756649637,Low,775,0
0.6140118244788175,Medium,512,0
0.4382638709198433,Medium,608,0
0.4376382064384323,Medium,609,0
0.574130986714728,Medium,534,0
0.30817564234243067,Low,680,0
0.6549999992546592,High,489,0
0.13801724912683574,Low,774,0
0.21159133114308362,Low,733,0
0.34100924915917447,Low,662,0
0.07807471799974883,Low,807,0
0.8053056063061031,High,407,0
0.22177969836543018,Low,728,0
0.39349141829318546,Medium,633,0
0.2950279071922019,Low,687,0
0.7954191579924349,High,412,0
0.5221841022605012,Medium,562,0
0.6722482119194813,High,480,0
0.09378763438367267,Low,798,0
0.5215534636665404,Medium,563,0
0.7104326364395425,High,459,0
0.42736927464979746,Medium,614,0
0.35294606171163256,Low,655,0
0.26711761753095126,Low,703,0
0.11160558701857767,Low,788,0
0.2742517928300071,Low,699,0
0.12077903568681464,Low,783,0
0.12817613753778884,Low,779,0
0.4967565308529339,Medium,576,0
0.2936764439066082,Low,688,0
0.10802600594383541,Low,790,0
0.15657140643284098,Low,763,0
0.13087763359269058,Low,778,0
0.1763292145511949,Low,753,0
0.853817682406666,High,380,1
0.5278736224346579,Medium,559,0
0.5178773996705389,Medium,565,0
0.691739704162763,High,469,0
0.7989890256758366,High,410,1
0.440185744668261,Medium,607,0
0.4653978602694308,Medium,594,0
0.39307560828739607,Medium,633,0
0.4126667683497788,Medium,623,0
0.4828100948300039,Medium,584,0
0.48316809290565255,Medium,584,0
0.33088257731567494,Low,668,0
0.5101528697264692,Medium,569,0
0.42575402688669756,Medium,615,0
0.6040736173592866,Medium,517,1
0.23056546372436704,Low,723,0
0.11932377446854874,Low,784,0
0.445799610800509,Medium,604,0
0.7459714556003754,High,439,0
0.5125134337721435,Medium,568,0
0.21731108473444413,Low,730,0
0.3924760746942418,Medium,634,0
0.36371311544579055,Low,649,0
0.7303362391652696,High,448,0
0.28826277619260193,Low,691,0
0.5928964009041723,Medium,523,0
0.28072051663235376,Low,695,1
0.38947793834409294,Medium,635,1
0.17438323558719876,Low,754,0
0.29170514694139554,Low,689,0
0.40269734408505514,Medium,628,0
0.08941484050984326,Low,800,0
0.4981570877435051,Medium,576,0
0.5674119236298819,Medium,537,0
0.41589426900000354,Medium,621,0
0.3387638346010195,Low,663,0
0.053154875453947495,Low,820,0
0.17944739255089842,Low,751,0
0.8069644930084227,High,406,0
0.8267944120757352,High,395,0
0.570099695133721,Medium,536,0
0.6568204139189575,High,488,0
0.1309433826879554,Low,777,0
0.295785818564019,Low,687,0
0.37709891711927057,Low,642,0
0.33120484385632615,Low,667,0
0.434718949178557,Medium,610,0
0.36052984371489755,Low,651,0
0.21154139561305121,Low,733,0
0.4615910053086534,Medium,596,0
0.8770572712170513,High,367,0
0.12070233817322278,Low,783,0
0.7153907244193988,High,456,0
0.5221050305802266,Medium,562,0
0.19271570997485848,Low,744,0
0.6395950149003075,Medium,498,0
0.6648435823867229,High,484,0
0.2962409512195505,Low,687,0
0.4220133553640504,Medium,617,0
0.2078421216416623,Low,735,0
0.26461624926552263,Low,704,0
0.4736825286521006,Medium,589,0
0.42673391747708955,Medium,615,0
0.32487224441428264,Low,671,0
0.3326191703410327,Low,667,0
0.09410041784794956,Low,798,0
0.580285608833859,Medium,530,0
0.06795650847709393,Low,812,0
0.49481396384828724,Medium,577,0
0.2570080863481385,Low,708,0
0.41053473268913154,Medium,624,0
0.27569876474751026,Low,698,0
0.5730339781927162,Medium,534,0
0.7316679762275474,High,447,1
0.1156217206201789,Low,786,0
0.5734704168935605,Medium,534,0
0.282881854421252,Low,694,0
0.33723160460357965,Low,664,0
0.27776011016541924,Low,697,0
0.6273489325589588,Medium,504,0
0.8281552034241415,High,394,1
0.6377092194112173,Medium,499,0
0.36336789245168444,Low,650,0
0.39234424656500616,Medium,634,0
0.21159880021151117,Low,733,0
0.470879172328557,Medium,591,0
0.3142975014639396,Low,677,0
0.24763392769288547,Low,713,0
0.24324341234562885,Low,716,0
0.6130869397302237,Medium,512,0
0.4134186872039715,Medium,622,0
0.23385401001391679,Low,721,0
0.35977792903030054,Low,652,0
0.488555983178025,Medium,581,0
0.42518487768465274,Medium,616,0
0.7409165042368685,High,442,0
0.4649436368165146,Medium,594,0
0.16757458316972731,Low,757,0
0.714964562209696,High,456,0
0.4231206236556326,Medium,617,0
0.2292335535146151,Low,723,0
0.48715363805697304,Medium,582,0
0.2247876038245653,Low,726,0
0.5053715666704256,Medium,572,1
0.6056671740450901,Medium,516,0
0.20267340412561963,Low,738,0
0.2912839401726552,Low,689,0
0.7412895610396594,High,442,0
0.6955117998799174,High,467,0
0.7630445887205453,High,430,0
0.6273571028418375,Medium,504,0
0.10735431004524411,Low,790,0
0.12055362440317458,Low,783,0
0.5695989081566717,Medium,536,0
0.5924991290616781,Medium,524,0
0.16369908912157702,Low,759,0
0.18022560366317783,Low,750,0
0.43150135386812943,Medium,612,0
0.35340767828241326,Low,655,0
0.2615223557814685,Low,706,0
0.47212268705956273,Medium,590,0
0.17581007337581162,Low,753,0
0.3016059503456136,Low,684,0
0.30397481183770675,Low,682,0
0.3336466698006736,Low,666,0
0.05495868587032255,Low,819,0
0.6601807434078959,High,486,0
0.04739658212516879,Low,823,0
0.1344001843064875,Low,776,0
0.7566848653327155,High,433,0
0.29420727361229343,Low,688,0
0.17622648249220849,Low,753,0
0.4330307641113549,Medium,611,0
0.2572322897590301,Low,708,0
0.1389529869639146,Low,773,0
0.4301763524303396,Medium,613,0
0.7623767828072986,High,430,0
0.1630588912960526,Low,760,0
0.19259541609588104,Low,744,0
0.3871565585571644,Medium,637,0
0.17005445521778995,Low,756,0
0.3852646603016982,Medium,638,0
0.1247348553578729,Low,781,0
0.552313111243624,Medium,546,0
0.24392989698082068,Low,715,0
0.1106831033940377,Low,789,0
0.7558442644356329,High,434,0
0.13739742584144146,Low,774,0
0.07907089995954822,Low,806,0
0.11295618285568121,Low,787,0
0.3365285341545969,Low,664,0
0.5844380087407212,Medium,528,0
0.3961190220113992,Medium,632,0
0.5536622149210984,Medium,545,0
0.5903254338963341,Medium,525,0
0.8084007840067581,High,405,0
0.8310516131652914,High,392,1
0.2674915550008178,Low,702,0
0.3453810003279946,Low,660,0
0.514637599323718,Medium,566,0
0.28145763558530174,Low,695,0
0.6103030253608884,Medium,514,0
0.34659310942693683,Low,659,0
0.7905362420580172,High,415,1
0.4912353373678103,Medium,579,0
0.4630491239363306,Medium,595,0
0.29493546627580725,Low,687,0
0.4283084310567664,Medium,614,1
0.4822391746610409,Medium,584,0
0.34964267457157505,Low,657,0
0.35838700867758344,Low,652,0
0.6749328124267623,High,478,0
0.6559923410717233,High,489,0
0.29682496577364426,Low,686,0
0.7680636600742178,High,427,0
0.3071831362993787,Low,681,1
0.8261471345600354,High,395,1
0.7883813051752413,High,416,0
0.40417965624681795,Medium,627,0
0.3949877145804471,Medium,632,1
0.394404902783565,Medium,633,0
0.6049710390957419,Medium,517,0
0.5890694682550206,Medium,526,0
0.371592208438429,Low,645,0
0.06316894023205816,Low,815,0
0.5615824947512144,Medium,541,0
0.4945617478328181,Medium,577,0
0.49635911919120274,Medium,577,0
0.4837440229023776,Medium,583,0
0.4112302907894023,Medium,623,0
0.64581705653334,High,494,0
0.36987555080303475,Low,646,0
0.7007926586682117,High,464,1
0.5217287078766387,Medium,563,0
0.3624558517755402,Low,650,0
0.3327581273328764,Low,666,0
0.5321921673875198,Medium,557,0
0.7401960062494561,High,442,0
0.46279684003025096,Medium,595,0
0.6021412889098442,Medium,518,0
0.48662985513319906,Medium,582,0
0.3071125785947406,Low,681,0
0.5097903750632766,Medium,569,0
0.27416583484367435,Low,699,0
0.6266239840227583,Medium,505,1
0.23263377271548766,Low,722,0
0.2712137515018314,Low,700,0
0.24773867905548053,Low,713,0
0.4629482034460966,Medium,595,0
0.36924718969348874,Low,646,0
0.13157470380902436,Low,777,0
0.22573099356067897,Low,725,0
0.9072793691580266,High,350,0
0.505190827257584,Medium,572,0
0.30089952411077536,Low,684,0
0.3167273277271493,Low,675,0
0.18510399514946052,Low,748,0
0.5638108685561433,Medium,539,0
0.5079271901379203,Medium,570,0
0.5136264705849733,Medium,567,0
0.08750211190267135,Low,801,0
0.40066816048313675,Medium,629,0
0.22597830571686914,Low,725,0
0.7164415622805944,High,455,0
0.5689462305381536,Medium,537,0
0.3867480054597503,Medium,637,0
0.40324892427577563,Medium,628,0
0.10309347930015138,Low,793,0
0.42927685891945755,Medium,613,0
0.202916875557408,Low,738,0
0.2866886966552159,Low,692,0
0.2927383847082215,Low,688,0
0.18746424475564258,Low,746,0
0.1385203931445752,Low,773,0
0.7604010228697335,High,431,0
0.24663938053688386,Low,714,0
0.4378564273785646,Medium,609,0
0.18101472003108746,Low,750,0
0.05928425641401654,Low,817,0
0.19888823620082818,Low,740,0
0.32345072496054905,Low,672,0
0.10733658400525874,Low,790,0
0.3172662901721317,Low,675,0
0.2592828019996351,Low,707,0
0.42057932785191154,Medium,618,1
0.33847289544199627,Low,663,0
0.4291089114209048,Medium,613,0
0.48745613683582917,Medium,581,0
0.3494583464740689,Low,657,0
0.6908817976192827,High,470,0
0.12084128956492621,Low,783,0
0.37029121966741685,Low,646,0
0.33175198870977807,Low,667,0
0.27516418414364985,Low,698,0
0.4169389663465192,Medium,620,1
0.2001228698720356,Low,739,0
0.43653789526900605,Medium,609,0
0.3750794501058675,Low,643,0
0.6044016526141022,Medium,517,0
0.587536979755844,Medium,526,1
0.23907363971124257,Low,718,0
0.6127644750410469,Medium,512,0
0.41824581292095886,Medium,619,0
0.6142790285239433,Medium,512,0
0.40536905744622814,Medium,627,0
0.031098022992589642,Low,832,0
0.3680239889017789,Low,647,0
0.5643507282343628,Medium,539,0
0.6607333796565409,High,486,0
0.2714014573886628,Low,700,0
0.2930424985480824,Low,688,0
0.3235005387455989,Low,672,0
0.35093753092514907,Low,656,0
0.22426479544465644,Low,726,0
0.3085028498525413,Low,680,0
0.37906015620228267,Low,641,0
0.42356753503612254,Medium,617,0
0.6341717646786436,Medium,501,0
0.6554043840496799,High,489,0
0.7524061476979781,High,436,0
0.484361015786566,Medium,583,0
0.4805623111607158,Medium,585,0
0.537453637868804,Medium,554,0
0.6320959536689654,Medium,502,0
0.16073298175871098,Low,761,0
0.5290009012654172,Medium,559,0
0.2811258423194842,Low,695,0
0.13694431287116013,Low,774,0
0.3008521790743651,Low,684,0
0.4970945623882221,Medium,576,0
0.4661578623592721,Medium,593,0
0.3577064700534127,Low,653,0
0.22009447387047024,Low,728,0
0.2504476292236441,Low,712,0
0.5288155538988544,Medium,559,0
0.6767525462514076,High,477,0
0.3854247133724532,Medium,638,0
0.18565689261696797,Low,747,0
0.19937090804511787,Low,740,0
0.4240370747591396,Medium,616,0
0.518053205474294,Medium,565,0
0.019415786185845413,Low,839,0
0.3434690998343098,Low,661,0
0.4429058645374233,Medium,606,0
0.5602246695624062,Medium,541,0
0.3080551940700268,Low,680,0
0.1694810933811669,Low,756,0
0.17491610045761657,Low,753,0
0.5404400623971221,Medium,552,0
0.1590768682186169,Low,762,0
0.6103237853376896,Medium,514,0
0.33806398267850823,Low,664,0
0.31938463999865296,Low,674,0
0.40298978525603435,Medium,628,0
0.286161400965351,Low,692,0
0.35492687579116733,Low,654,0
0.8053237668739448,High,407,0
0.4242659622540598,Medium,616,0
0.11781229625215575,Low,785,0
0.7070756178240454,High,461,1
0.6856543391761428,High,472,1
0.5109622374904821,Medium,568,0
0.6265414824458644,Medium,505,1
0.29979146256681116,Low,685,0
0.44879604838336334,Medium,603,0
0.24079624290894175,Low,717,0
0.7628342183521551,High,430,1
0.1742541030227954,Low,754,0
0.7361267977869033,High,445,0
0.6103459472703726,Medium,514,0
0.5109985359073627,Medium,568,0
0.5114877163710015,Medium,568,1
0.4413370061538414,Medium,607,0
0.45711554959854217,Medium,598,0
0.4524669131196831,Medium,601,0
0.6412222260061448,High,497,0
0.6591324290818159,High,487,0
0.2268839061883305,Low,725,1
0.341788749350693,Low,662,0
0.33665684034866866,Low,664,0
0.6166886427782984,Medium,510,0
0.2915188755739669,Low,689,0
0.7107047014866005,High,459,0
0.6540302103418778,High,490,0
0.35287114794234664,Low,655,1
0.2093556751854739,Low,734,0
0.22308097231793564,Low,727,0
0.7116615360760421,High,458,0
0.3267038609179171,Low,670,0
0.27118719284001164,Low,700,0
0.27238404900892915,Low,700,0
0.1509483167007665,Low,766,0
0.5104128378779001,Medium,569,0
0.7000239409984933,High,464,0
0.5516676754428763,Medium,546,0
0.5533780050224062,Medium,545,0
0.25569066538717933,Low,709,0
0.6472939264186274,High,493,0
0.4124001084138455,Medium,623,0
0.2579857053829836,Low,708,0
0.35956581625451145,Low,652,0
0.5728299514404249,Medium,534,0
0.46676576296393923,Medium,593,0
0.29992795359966967,Low,685,0
0.4471103876482952,Medium,604,0
0.10263517058190195,Low,793,0
0.3587035216694539,Low,652,0
0.42754915173340263,Medium,614,0
0.1649620512414884,Low,759,0
0.4440873639319228,Medium,605,0
0.4575188469338806,Medium,598,0
0.3129402394540606,Low,677,0
0.5327798550705873,Medium,556,0
0.30796974788324744,Low,680,0
0.8490024248514211,High,383,1
0.5021006813204201,Medium,573,0
0.6340093624598695,Medium,501,0
0.1250234619241805,Low,781,0
0.2748360121091659,Low,698,0
0.10029543434759823,Low,794,0
0.16962052423725268,Low,756,0
0.2111930560057787,Low,733,0
0.7616875034285161,High,431,0
0.420355679451418,Medium,618,0
0.6445203428268776,High,495,0
0.42503295313775247,Medium,616,0
0.6676983557006977,High,482,0
0.5865250709856186,Medium,527,0
0.15199200511470895,Low,766,0
0.21469149201377252,Low,731,0
0.8427299219646003,High,386,1
0.28077725212821264,Low,695,0
0.38080029706683927,Low,640,0
0.1892096353145675,Low,745,0
0.3122436718446102,Low,678,0
0.10990545027188348,Low,789,0
0.5887026275112356,Medium,526,0
0.4974489043201709,Medium,576,0
0.1680286393519448,Low,757,0
0.5871676608157429,Medium,527,0
0.5506657548158966,Medium,547,0
0.7182426905509607,High,454,0
0.38077365337902525,Low,640,0
0.2684809140729452,Low,702,0
0.8189404725126245,High,399,0
0.3032244124701803,Low,683,0
0.4446393725093283,Medium,605,0
0.24892125250494185,Low,713,0
0.6284887354916169,Medium,504,0
